AHI #,Project ID,Project Name,Owner,Developer,Address,Zip Code,TCAD ID,Council District,Kirwan Opportunity Index,Total Units,Total Affordable Units,Distance to High Freq. Transit,Unit Type,Housing Type,Status,Affordability Start Year,Affordability Expiration Year ,Affordability Period,Date Fee in Lieu Received,Fee in Lieu Status,Required Amount of Fee in Lieu,Units <= 30% MFI,Units <= 40% MFI,Units <= 50% MFI,Units <= 60% MFI,Units <= 65% MFI,Units <= 80% MFI,Market Rate Units,Funding,DDB,ERC,RNY,MDA,NBG,PUDDA,PUDDB,SMART,TOD,UNO,VMU,GO Bond 2006,GO Bond 2013,Location,Property Management Company,Phone Number,Website 
347,3996,Saldana - SF - Section 5 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,,9,Moderate,6,0,1/2 Mile,Single Family,Ownership,Project Complete,,,0,,None,$0.00,0,0,0,0,0,0,6,Development Incentives,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78723
",,,
347,3977,Standard Pacific - SF - Section 1 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,,9,Moderate,34,0,>1/2 Mile,Single Family,Ownership,Project Complete,,,0,,None,$0.00,0,0,0,0,0,0,34,Development Incentives,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78723
",,,
347,3992,Standard Pacific - SF - Section 4 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,,9,Moderate,83,0,>1/2 Mile,Single Family,Ownership,Project Complete,,,0,,None,$0.00,0,0,0,0,0,0,83,Development Incentives,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78723
",,,
347,4001,Standard Pacific - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,,9,Moderate,15,0,>1/2 Mile,Single Family,Ownership,Project Complete,,,0,,None,$0.00,0,0,0,0,0,0,15,Development Incentives,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78723
",,,
347,3980,Standard Pacific - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,,9,Moderate,45,0,>1/2 Mile,Single Family,Ownership,Project Complete,,,0,,None,$0.00,0,0,0,0,0,0,45,Development Incentives,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78723
",,,
347,3998,Streetman - SF - Section 5 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,,9,Moderate,24,0,>1/2 Mile,Single Family,Ownership,Project Complete,,,0,,None,$0.00,0,0,0,0,0,0,24,Development Incentives,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78723
",,,
347,4002,Streetman - SF - Section 6 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,,9,Moderate,58,0,>1/2 Mile,Single Family,Ownership,Project Complete,,,0,,None,$0.00,0,0,0,0,0,0,58,Development Incentives,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78723
",,,
347,3981,Streetman - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,,9,Moderate,43,0,>1/2 Mile,Single Family,Ownership,Project Complete,,,0,,None,$0.00,0,0,0,0,0,0,43,Development Incentives,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78723
",,,
347,3983,Wes Peoples - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,78723,,9,Moderate,3,0,>1/2 Mile,Single Family,Ownership,Project Complete,,,0,,None,$0.00,0,0,0,0,0,0,3,Development Incentives,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78723
",,,
352,3905,Juniper at Olive - CLT,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,,1,Very Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2015,2114,99,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78702
",,,
352,3906,Juniper at Olive - CLT,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,,1,Very Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2015,2114,99,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78702
",,,
352,3910,Juniper at Olive - CLT,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,,1,Very Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2015,2114,99,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78702
",,,
352,3911,Juniper at Olive - CLT,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,,1,Very Low,1,1,1/2 Mile,Single Family,Ownership,Project Complete,2015,2114,99,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78702
",,,
352,3912,Juniper at Olive - CLT,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2015,2114,99,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78702
",,,
352,3913,Juniper at Olive - CLT,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2015,2114,99,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78702
",,,
352,3914,Juniper at Olive - CLT,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,,1,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2015,2114,99,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78702
",,,
353,3915,Levander Loop,Austin Housing Finance Corporation,Austin Housing Finance Corporation,Undisclosed,78702,,3,Very Low,100,40,>1/2 Mile,Single Family,Ownership,Project Certified / Loan Executed,,,99,,None,,0,0,0,40,0,0,60,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78702
",,,
358,3924,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,Undisclosed,78721,,3,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2010,2040,30,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78721
",,,
358,3925,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,Undisclosed,78721,,3,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2010,2040,30,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78721
",,,
358,3926,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,Undisclosed,78721,,3,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2010,2040,30,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78721
",,,
358,3927,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,Undisclosed,78721,,3,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2010,2040,30,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78721
",,,
358,3928,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,Undisclosed,78721,,3,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2010,2040,30,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78721
",,,
358,3929,SOL,Undisclosed,Guadalupe Neighborhood Development Corporation,Undisclosed,78721,,3,Very Low,1,1,>1/2 Mile,Single Family,Ownership,Project Complete,2010,2040,30,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78721
",,,
360,3931,HPI-Domain Office,HPI Real Estate Services & Investments,Big Red Dog,10721 Domain Drive,78758,873898,7,Moderate,0,0,1/4 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,0,,Pending,"$583,450.00",0,0,0,0,0,0,0,Development Incentives,No,No,No,No,Yes,No,No,No,No,No,No,No,No,"10721 Domain Drive
Austin, Texas 78758
",,,
377,3969,The Grove at Shoal Creek,"ARG Bull Creek, Ltd.","ARG Bull Creek, Ltd.",45th Street & Bull Creek Road,78731,,10,Very High,654,87,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,None,$0.00,0,0,0,77,0,10,0,Development Incentives,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,"45th Street &amp; Bull Creek Road
Austin, Texas 78731
",,,
377,3970,The Grove at Shoal Creek,"ARG Bull Creek, Ltd.","ARG Bull Creek, Ltd.",Undisclosed,78731,,10,Very High,726,57,>1/2 Mile,Single Family,Ownership,Project Certified / Loan Executed,,,99,,None,$0.00,0,0,0,0,0,57,669,Development Incentives,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78731
",,,
378,3971,The Creekview Apartment Homes,"TX Creekview Austin, LP","TX Creekview Austin, LP",Old Manor Rd and Crainway Drive (TCAD ID #426029),78724,426029,1,Low,264,264,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,5,,None,$0.00,8,0,13,243,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Old Manor Rd and Crainway Drive (TCAD ID #426029)
Austin, Texas 78724
",,,
388,4048,Austin Habitat for Humanity - SF,Austin Habitat for Humanity,Austin Habitat for Humanity,Undisclosed,78724,,1,Low,1,1,>1/2 Mile,Single Family,Ownership,Building Permit Issued / Project Underway,,,1,,None,$0.00,0,0,0,0,0,1,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"Undisclosed
Austin, Texas 78724
",,,
390,4183,Highland Phase II - North,Austin Community College District,"Redleaf Properties, LLC/Austin Community College District",6140 Highland Campus Drive,78752,,4,Very Low,222,22,1/4 Mile,Multifamily,Rental,Site Plan Approved / Project Underway,,,40,,None,$0.00,0,0,0,0,0,22,200,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,No,No,"6140 Highland Campus Drive
Austin, Texas 78752
",,,
392,4186,Austin Oaks PUD,"Twelve Lakes, LLC","Twelve Lakes, LLC",Executive Center Drive and Woodhollow Drive,78759,,10,High,250,27,1/4 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,None,$0.00,0,0,0,27,0,0,223,Development Incentives,No,No,No,No,No,Yes,No,No,No,No,No,No,No,"Executive Center Drive and Woodhollow Drive
Austin, Texas 78759
",,,
100,3486,Blunn Creek Apartments,,Blunn Creek LTD,607 Woodward Street,78704,,3,Low,280,274,1/2 Mile,Multifamily,Rental,Project Complete,2001,2041,40,,None,,0,0,0,274,0,0,6,Development Incentives,No,No,No,No,No,No,No,No,No,No,No,No,No,"607 Woodward Street
Austin, Texas 78704
(30.226119, -97.752803)",,,
368,3955,Whisper Valley PUD,Club Deal 120 Whisper Valley L.P.,Club Deal 120 Whisper Valley L.P.,,,,,,0,0,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,0,,None,,0,0,0,0,0,0,0,Development Incentives,No,No,No,No,No,Yes,No,No,No,No,No,No,No,"Austin, Texas
(30.264979, -97.746598)",,,
363,3948,Cascades MUD,"Onion Associates, Ltd.","Onion Associates, Ltd.",,,,,,0,0,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,0,,None,,0,0,0,0,0,0,0,Development Incentives,No,No,No,No,No,Yes,No,No,No,No,No,No,No,"Austin, Texas
(30.264979, -97.746598)",,,
205,3586,Villas on 26th,Villas on 26th Street LP,Villas on 26th Street LP,800 W 26th Street,78705,208064,9,Very High,182,18,1/2 Mile,Multifamily,Rental,Project Complete,2015,2030,15,12/11/2014 12:00:00 AM,Paid,"$39,422.00",0,0,0,18,0,0,164,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"800 W 26th Street
Austin, Texas 78705
(30.290749, -97.745591)",Lauren Levy,512-474-2600,https://www.villason26.com/
211,3592,University House,US 2100 San Antonio LLC,UH 2100 San Antonio LLC,2100 San Antonio Street,78705,889962,9,Very High,504,50,1/4 Mile,Multifamily,Rental,Project Complete,2017,2057,40,05/16/2016 12:00:00 AM,Paid,"$185,085.00",0,0,0,50,0,0,454,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"2100 San Antonio Street
Austin, Texas 78705
(30.284314, -97.742973)",Scion Group,512-370-2700,http://uhaustin.com/
20,3259,916 Neal Street,Green Doors,Community Partnerships for the Homeless,916 Neal Street,78702,748856,1,Very High,1,1,1/4 Mile,Single Family,Rental,Project Complete,2008,2048,40,,None,,0,0,1,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,No,No,"916 Neal Street
Austin, Texas 78702
(30.269018, -97.710362)",Green Doors,512-469-9130,http://www.greendoors.org/housing/overview.php
201,3582,2400 Nueces,"Alan & O'Hara Development Company, LLC","Alan & O'Hara Development Company, LLC",2400 Nueces Street,78705,206676,9,Very High,304,31,1/4 Mile,Multifamily,Rental,Project Complete,2013,2028,15,06/03/2013 12:00:00 AM,Paid,"$127,525.00",0,0,0,0,0,31,273,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"2400 Nueces Street
Austin, Texas 78705
(30.288383, -97.743035)",EDR Trust,512-651-1139,http://www.2400nuecesapartments.com/
104,3491,Trails at Vintage Creek Apartments,Village Green Mutual Housing Corporation,"Foundation Communities, Inc.",7224 Northeast Drive,78723,,1,Moderate,200,200,>1/2 Mile,Multifamily,Rental,Project Complete,2000,2035,35,,None,,0,0,0,80,0,120,0,Development Incentives,No,No,No,No,No,No,No,No,No,No,No,No,No,"7224 Northeast Drive
Austin, Texas 78723
(30.322131, -97.679549)",Foundation Communities,512-929-9161,http://foundcom.org/housing/our-austin-communities/trails-at-the-vintage-creek-apartments/
347,3900,Wildflower Terrace,"Catellus Austin, LLC",Catellus Austin LLC,3801 Berkman Drive,78723,,9,Moderate,201,171,>1/2 Mile,Multifamily,Rental,Project Complete,2012,2111,99,,None,,26,0,60,85,0,0,30,RHDA,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,"3801 Berkman Drive
Austin, Texas 78723
(30.290834, -97.698868)",DMA Companies,512-843-3801,https://dmawildflower.com/
335,4460,Rainey Street Rehab (Guadalupe Saldana Subdivision),Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3005 Father Joe Znotas Street,78702,,3,Very Low,1,1,1/4 Mile,Single Family,Ownership,Project Complete,2015,2114,99,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,"3005 Father Joe Znotas Street
Austin, Texas 78702
(30.269087, -97.702688)",,,
289,3769,2203 Salina Street Rehab,Blackland Community Development Corporation,Blackland Community Development Corporation,2203 Salina Street,78722,202213,1,Moderate,1,1,>1/2 Mile,Single Family,Rental,Building Permit Issued / Project Underway,,,40,,None,,0,0,1,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"2203 Salina Street
Austin, Texas 78722
(30.282922, -97.722923)",,,
67,3384,Cross Creek Apartments,TMG - TX Austin II,"The Muholland Group, LLC",1124 Rutland Drive,78758,249159,4,Very Low,200,200,1/4 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,None,,20,0,0,180,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,"1124 Rutland Drive
Austin, Texas 78758
(30.368452, -97.703847)",,,
361,3932,North Shore Apartments (GWTP MDA),TCC/CVI Development Group,"TC Green Water Master Developer, LLC",110 San Antonio Street,78701,,9,Low,439,50,1/4 Mile,Multifamily,Rental,Project Complete,2016,2056,40,,None,,0,0,0,0,0,50,389,Development Incentives,No,No,No,Yes,No,No,No,No,No,No,No,No,No,"110 San Antonio Street
Austin, Texas 78701
(30.264911, -97.749052)",Hanover Company,512-559-7559,https://www.northshoreaustin.com/
15,3246,Ivy Condos - Acq of 8 Units (11/3/10),"ESCT Austin Housing III, Inc.",Easter Seals of Central Texas,3204 Manchaca Road,78704,753810,5,Low,8,8,1/4 Mile,Multifamily,Rental,Project Complete,2013,2112,99,,None,,0,0,8,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,"3204 Manchaca Road
Austin, Texas 78704
(30.240187, -97.782174)",Easter Seals of Central Texas,512-615-6820,http://www.easterseals.com/centraltx/our-programs/adult-services/community-housing-services/
68,3385,Skyline Terrace,"Foundation Communities, Inc.","Foundation Communities, Inc.",1212 W Ben White Boulevard,78704,311231,5,Low,100,100,>1/2 Mile,Multifamily,Rental,Project Complete,2008,2048,40,,None,,0,0,100,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,Yes,No,"1212 W Ben White Boulevard
Austin, Texas 78704
(30.228017, -97.776746)",Foundation Communities,512-440-0300,http://foundcom.org/housing/our-austin-communities/skyline-terrace/
22,3261,Pecan Springs Commons,Green Doors,Community Partnerships for the Homeless,5807 Sweeney Circle,78723,217256,1,Very High,4,4,1/4 Mile,FourPlex,Rental,Project Complete,2009,2108,99,,None,,0,0,4,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"5807 Sweeney Circle
Austin, Texas 78723
(30.305178, -97.679413)",Green Doors,512-469-9130,http://www.greendoors.org/housing/overview.php
406,4411,AC Autograph Hotel,"Austin 19 Hotel, LLC","Austin 19 Hotel, LLC",1901 San Antonio Street,78705,,9,Very High,0,0,>1/2 Mile,Multifamily,Rental,Project Complete,,,0,10/12/2017 12:00:00 AM,Paid,"$99,846.00",0,0,0,0,0,0,0,Development Incentives,No,No,No,No,No,No,No,No,No,No,No,No,No,"1901 San Antonio Street
Austin, Texas 78705
(30.282186, -97.743182)",,,
27,3271,The Super Co-op,The College Houses,The College Houses,1905 Nueces Street,78705,203798,9,Very Low,50,50,1/4 Mile,Multifamily,Rental,Project Complete,2009,2039,30,,None,,0,0,50,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,No,No,"1905 Nueces Street
Austin, Texas 78705
(30.283035, -97.744138)",The College Houses,512-476-5678,https://collegehouses.org/listings/nueces/
334,3879,Blackland CDC - AlleyFlats,Blackland Community Development Corporation,Blackland Community Development Corporation,2203 Salina Street,78722,202213,1,Moderate,1,1,>1/2 Mile,ADU,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,1,0,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"2203 Salina Street
Austin, Texas 78722
(30.282922, -97.722923)",,,
14,3245,Southwest Trails Apartments,Central Texas/SWA Mutual Housing Corporation,"Foundation Communities, Inc.",8405 Old Bee Caves Road,78735,733163,8,Very Low,160,160,>1/2 Mile,Multifamily,Rental,Project Complete,2000,2020,20,,None,,0,0,81,79,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"8405 Old Bee Caves Road
Austin, Texas 78735
(30.25128, -97.887026)",Foundation Communities,512-301-2442,http://foundcom.org/housing/our-austin-communities/southwest-trails-apartments/
335,4459,Rainey Street Rehab (Guadalupe Saldana Subdivision),Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3004 Father Joe Znotas Street,78702,,3,Very Low,1,1,1/4 Mile,Single Family,Ownership,Project Complete,2015,2114,99,,None,,0,0,0,0,0,1,0,A&D,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,"3004 Father Joe Znotas Street
Austin, Texas 78702
(30.269133, -97.702765)",,,
28,3272,Franklin Gardens,Chestnut Senior Housing,Chestnut Neighborhood Revitalization Corporation,3522 E Martin Luther King Jr Boulevard,78723,,1,Very Low,22,22,>1/2 Mile,Multifamily,Rental,Project Complete,2009,2059,50,,None,,0,0,22,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,Yes,No,"3522 E Martin Luther King Jr Boulevard
Austin, Texas 78723
(30.283608, -97.697109)",PRAK Property Management ,512-524-0547,http://www.prakpropertymanagement.com/franklin-gardens.html
383,3976,Travis Flats,"Austin TCHFC-DMA Housing, LLC","DMA Development Company, LLC",5325 Airport Blvd,78751,,4,Very Low,146,146,1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,None,$0.00,9,0,30,107,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"5325 Airport Blvd
Austin, Texas 78751
(30.315399, -97.714472)",,,
184,3565,26 West,JPI Development Services,JPI Development Services,600 W 26th Street,78705,891244,9,High,364,36,1/4 Mile,Multifamily,Rental,Project Complete,2008,2023,15,07/24/2006 12:00:00 AM,Paid,"$57,766.00",0,0,0,0,0,36,328,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"600 W 26th Street
Austin, Texas 78705
(30.290591, -97.743491)",American Campus Communities,512-478-9811,https://www.americancampus.com/student-apartments/tx/austin/26-west
209,3590,Ruth R. Schulze House,"University of Texas Inter-Cooperative Council, Inc.","University of Texas Inter-Cooperative Council, Inc.",915 W 22nd Street,78705,203608,9,High,26,8,1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,None,,0,0,8,0,0,0,18,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"915 W 22nd Street
Austin, Texas 78705
(30.285458, -97.747888)",,,
20,3257,908 Neal Street,Green Doors,Community Partnerships for the Homeless,908 Neal Street,78702,748854,1,Very High,2,2,1/4 Mile,Duplex,Rental,Project Complete,2008,2048,40,,None,,0,0,2,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,No,No,"908 Neal Street
Austin, Texas 78702
(30.268798, -97.710057)",Green Doors,512-469-9130,http://www.greendoors.org/housing/overview.php
125,3510,Parmer Place Apartments,"Pedcor Investments 2012-CXXX, LP","Pedcor Investments 2012-CXXX, LP",1500 Parmer Lane,78727,,7,Very Low,332,332,>1/2 Mile,Multifamily,Rental,Project Complete,2016,2021,5,,None,,0,0,0,332,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"1500 Parmer Lane
Austin, Texas 78727
(30.390155, -97.652209)",Portico Property Management,512-598-0854,https://www.liveatparmerplace.com/
220,3601,Texan North Campus (fka Uptown Lofts),"Uptown Lofts, LLC","Uptown Lofts, LLC",5117 N Lamar Boulevard,78751,223212,9,High,23,2,1/4 Mile,Multifamily,Rental,Project Complete,2011,2051,40,,None,,0,0,0,0,0,2,21,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,"5117 N Lamar Boulevard
Austin, Texas 78751
(30.31952, -97.730374)",Texan Properties,512-553-5287,http://www.texanproperties.net/tnc/
386,4016,TBD,"Tarr Whitman Group, LLC","Tarr Whitman Group, LLC",1010 W 26th Street,78705,,9,Very High,40,4,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,Pending,$0.00,0,0,0,4,0,0,36,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,"1010 W 26th Street
Austin, Texas 78705
(30.290995, -97.748906)",,,
12,3239,1002 Wheeless Street,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1002 Wheeless Street,78702,782343,1,Low,1,1,>1/2 Mile,Duplex,Rental,Project Complete,2007,2027,20,,None,,0,0,0,1,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"1002 Wheeless Street
Austin, Texas 78702
(30.268005, -97.727546)",,,
254,3680,ADU,Austin Community Design and Development Center,Austin Community Design and Development Center,5413 Duval Street,78751,225352,9,High,1,1,1/4 Mile,ADU,Rental,Project Complete,2016,2021,5,,None,,0,0,0,0,0,1,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"5413 Duval Street
Austin, Texas 78751
(30.318444, -97.717203)",,,
